http://backpack.tf/vote/id/502931bc9ae21a2a47000000,strange,strange festive knife,up 4.23 ref from 35.77 ref
http://backpack.tf/vote/id/50274b179ae21a370c000000,vintage,vintage homewrecker,up 0.11 ref from 0.22 ref
http://backpack.tf/vote/id/50293b429ae21af17e000000,unique,the el jefe,up 0.16 ref from 3.5 ref
http://backpack.tf/vote/id/50275e659ae21a2274000000,unusual,sunbeams bonk helm,down 23.69 ref from 4.36 buds
http://backpack.tf/vote/id/5027ee869ae21a3b1a000000,unusual,stormy storm l'inspecteur,first price set
http://backpack.tf/vote/id/502709a99ae21a962b000000,unusual,orbiting planets pencil pusher,first price set
http://backpack.tf/vote/id/5027662f9ae21a6e1e000000,unusual,burning flames brain bucket,up 1.39 buds from 4.36 buds
http://backpack.tf/vote/id/50206df99ae21a597b000000,unusual,searing plasma ol' geezer,down 56.25 ref from 1.81 buds
http://backpack.tf/vote/id/502769fc9ae21a7735000000,unusual,purple confetti birdcage,up 15.15 ref from 57.78 ref
http://backpack.tf/vote/id/5028b8bb9ae21aee12000000,unique,strange part: projectiles reflected,up 0.33 ref from 2 ref
http://backpack.tf/vote/id/50268cb19ae21abd3a000000,unusual,orbiting planets hustler's hallmark,up 29.18 ref from 1.81 buds
http://backpack.tf/vote/id/50275f5f9ae21a687a000000,unusual,circling tf logo master's yellow belt,down 7.12 ref from 1.36 buds
http://backpack.tf/vote/id/50271a039ae21a3607000000,unusual,purple confetti swagman's swatter,first price set
http://backpack.tf/vote/id/5027015d9ae21ae77c000000,unusual,blizzardy storm pencil pusher,first price set
http://backpack.tf/vote/id/502706b19ae21aaa1d000000,unusual,purple confetti pencil pusher,first price set
http://backpack.tf/vote/id/50271a1a9ae21aea07000000,unusual,green confetti swagman's swatter,first price set
http://backpack.tf/vote/id/502868799ae21a263f000000,unusual,circling tf logo towering pillar of hats,first price set
http://backpack.tf/vote/id/50283ea39ae21ab95d000000,vintage,vintage hound dog,up 0.5 ref from 4.5 ref
http://backpack.tf/vote/id/50282b509ae21a8872000000,unusual,purple confetti western wear,down 9.66 ref from 69.33 ref
http://backpack.tf/vote/id/5027b7929ae21ada64000000,unusual,circling heart bloke's bucket hat,down 20.55 ref from 1.81 buds
http://backpack.tf/vote/id/5027a8ac9ae21aa011000001,unusual,searing plasma big elfin deal,down 47.74 ref from 3.05 buds
http://backpack.tf/vote/id/50276a2d9ae21a0537000000,unusual,blizzardy storm little buddy,down 21.42 ref from 1.92 buds
http://backpack.tf/vote/id/50289af49ae21a8672000000,unusual,burning flames chieftain's challenge,up 69.3 ref from 9.95 buds
http://backpack.tf/vote/id/5027f8439ae21a864f000000,unusual,orbiting fire pencil pusher,first price set
http://backpack.tf/vote/id/502760c39ae21a177d000000,unusual,circling tf logo le party phantom,up 19.23 ref from 1.81 buds
http://backpack.tf/vote/id/502a036c9ae21a5a1e000000,unique,salvaged mann co. supply crate #40,up 1.67 ref from 16.33 ref
http://backpack.tf/vote/id/5029d8d69ae21a5939000000,unusual,smoking charmer's chapeau,down 24.16 ref from 2.61 buds
http://backpack.tf/vote/id/502a07ba9ae21ad339000000,unique,barely-melted capacitor,down 5.85 ref from 17.85 ref
http://backpack.tf/vote/id/5020634d9ae21a6442000000,unusual,sunbeams l'inspecteur,up 25.5 ref from 2.5 buds
http://backpack.tf/vote/id/5027172f9ae21a756f000000,unusual,searing plasma swagman's swatter,first price set
http://backpack.tf/vote/id/5028a7909ae21a2137000000,unusual,scorching flames big chief,up 2.01 buds from 3.49 buds
http://backpack.tf/vote/id/50296d719ae21a101a000000,unique,spacechem pin,up 0.12 ref from 0.88 ref
http://backpack.tf/vote/id/50294e669ae21a1061000000,unique,texas ten gallon,up 0.33 ref from 1.33 ref
http://backpack.tf/vote/id/5029d4509ae21a4720000000,unique,the outback intellectual,up 1 ref from 5 ref
http://backpack.tf/vote/id/5029d4639ae21a4720000002,unique,the texas half-pants,down 1 ref from 6 ref
http://backpack.tf/vote/id/502913209ae21ac116000000,unusual,cloudy moon glengarry bonnet,up 3.67 buds from 4.33 buds
http://backpack.tf/vote/id/50292c299ae21a5825000000,unusual,orbiting fire le party phantom,up 1.26 buds from 1.74 buds
http://backpack.tf/vote/id/5029ea619ae21a751c000000,unique,the b.m.o.c.,up 5.8 ref from 35 ref
http://backpack.tf/vote/id/502a7c6b9ae21a9a35000000,strange,strange huntsman,down 2 ref from 35 ref
http://backpack.tf/vote/id/502a8b069ae21af703000000,unusual,smoking fed-fightin' fedora,first price set
http://backpack.tf/vote/id/502a65649ae21a1337000000,unique,gift wrap,up 0.34 ref from 2.66 ref
http://backpack.tf/vote/id/5022ef709ae21acb43000000,unusual,orbiting planets a rather festive tree,up 44.22 ref from 57.78 ref
http://backpack.tf/vote/id/502359739ae21ac172000000,unusual,searing plasma sergeant's drill hat,up 42.08 ref from 1.92 buds
http://backpack.tf/vote/id/5021b9629ae21a7168000000,unusual,vivid plasma charmer's chapeau,up 49.79 ref from 2.61 buds
http://backpack.tf/vote/id/50266a8c9ae21a2e01000000,unusual,nuts n' bolts hetman's headpiece,up 9.69 ref from 76.5 ref
http://backpack.tf/vote/id/502a7b519ae21ab32a000000,unique,max's severed head,up 5.1 ref from 1.92 buds
http://backpack.tf/vote/id/50216c519ae21ac44c000000,unusual,nuts n' bolts front runner,up 19.76 ref from 1.3 buds
http://backpack.tf/vote/id/502988099ae21aa22e000001,unusual,steaming backwards ballcap,down 27.47 ref from 2.61 buds
http://backpack.tf/vote/id/502989989ae21af333000000,unusual,stormy storm tippler's tricorne,down 14.25 ref from 2.71 buds
http://backpack.tf/vote/id/502a97979ae21a0448000000,unusual,orbiting planets glengarry bonnet,down 49.26 ref from 1.74 buds
http://backpack.tf/vote/id/502aa9919ae21a4927000000,unique,the sneaky spats of sneaking,down 1.5 ref from 6.5 ref
http://backpack.tf/vote/id/502aaaf09ae21af32f000000,unique,the toss-proof towel,down 0.45 ref from 5 ref
http://backpack.tf/vote/id/502aada79ae21a0a3a000000,unique,aladdin's private reserve,down 0.17 ref from 2.5 ref
http://backpack.tf/vote/id/502aafba9ae21a3c46000000,unique,flair!,down 0.45 ref from 3 ref
