7804349,1344927604,WANT,unique,bat,
7804349,1344927604,HAVE,strange,equalizer,level 10
7804349,1344927604,HAVE,strange,crusader's crossbow,level 15
7804349,1344927604,HAVE,strange,smg,level 1
7804349,1344927604,WANT,unique,reclaimed metal,
7794751,1344927604,WANT,unique,mann co. supply crate key,
7794751,1344927604,HAVE,genuine,pilotka,level 10
7794751,1344927604,WANT,unique,refined metal,
7794751,1344927604,HAVE,unique,burning bongos,level 38
7804348,1344927604,HAVE,unique,all-father,level 15
7804348,1344927604,WANT,unique,mann co. supply crate key,
7790863,1344927604,WANT,unique,earbuds,
7790863,1344927604,HAVE,unusual,desert marauder,level 60
7790863,1344927604,HAVE,unusual,reggaelator,level 1
7804347,1344927604,WANT,unusual,d?tective noir,
7804347,1344927604,WANT,unusual,class token - spy,
7804347,1344927604,WANT,unique,earbuds,
7804347,1344927604,WANT,unique,mann co. supply crate key,
7804347,1344927604,WANT,unusual,offers,
7804347,1344927604,HAVE,unusual,mining light,level 70
7804346,1344927604,HAVE,unique,ellis' cap,level 10
7804346,1344927604,HAVE,genuine,point and shoot,level 10
7804346,1344927604,HAVE,unique,bolgan,level 2
7804346,1344927604,HAVE,unique,team captain,level 28
7804346,1344927604,HAVE,unique,frying pan,level 5
7804346,1344927604,WANT,unique,mann co. supply crate key,
7804346,1344927604,WANT,unique,refined metal,
7804346,1344927604,HAVE,unique,head warmer,level 3
7804345,1344927604,HAVE,unique,le party phantom,"level 44, dirty"
7804345,1344927604,WANT,unique,refined metal,
7803344,1344927604,WANT,unusual,class token - scout,
7803344,1344927604,WANT,unusual,class token - demoman,
7803344,1344927604,WANT,unusual,class token - spy,
7803344,1344927604,WANT,unusual,class token - soldier,
7803344,1344927604,WANT,unusual,class token - pyro,
7803344,1344927604,HAVE,unique,gentle manne's service medal,level 100
7803344,1344927604,HAVE,unique,mann co. supply crate key,level 5
7803344,1344927604,WANT,unusual,class token - sniper,
7803344,1344927604,WANT,unusual,class token - heavy,
7803344,1344927604,WANT,unusual,offers,
7803344,1344927604,HAVE,unusual,football helmet,level 36
7803344,1344927604,WANT,unusual,class token - medic,
7803344,1344927604,WANT,unusual,class token - engineer,
7799618,1344927604,HAVE,unusual,master's yellow belt,level 32
7799618,1344927604,WANT,unique,earbuds,
7804344,1344927604,HAVE,strange,degreaser,level 10
7804344,1344927604,WANT,unique,mann co. supply crate key,
7804344,1344927604,HAVE,unique,taunt: the schadenfreude,level 5
7804344,1344927604,WANT,unique,refined metal,
7804344,1344927604,HAVE,genuine,doublecross-comm,level 1
7797608,1344927604,WANT,unique,deus specs,
7797608,1344927604,WANT,unique,virtual reality headset,
7797608,1344927604,WANT,unique,refined metal,
7797608,1344927604,HAVE,unique,sandvich safe,level 15
7797608,1344927604,WANT,unique,reclaimed metal,
7796826,1344927604,WANT,unique,conscientious objector,
7796826,1344927604,WANT,unique,quadwrangler,
7796826,1344927604,WANT,unique,flying guillotine,
7796826,1344927604,WANT,unique,taunt: the high five!,
7796826,1344927604,WANT,unique,marxman,
7796826,1344927604,WANT,unique,red-tape recorder,
