7820039,1345100405,HAVE,unique,mann co. supply crate #41,level 10
7820039,1345100405,HAVE,unique,mann co. supply crate #42,level 10
7820039,1345100405,HAVE,unique,mann co. supply crate #45,level 10
7820039,1345100405,WANT,unique,scrap metal,
7820039,1345100405,HAVE,unique,mann co. supply crate #39,level 10
7820039,1345100405,HAVE,unique,mann co. supply crate #43,level 10
7813100,1345100405,WANT,unique,reclaimed metal,
7813100,1345100405,HAVE,strange,scotsman's skullcutter,level 5
7821799,1345100405,HAVE,strange,crusader's crossbow,level 15
7821799,1345100405,WANT,unique,reclaimed metal,
7821799,1345100405,WANT,unique,scrap metal,
7821798,1345100405,WANT,unique,earbuds,
7821798,1345100405,WANT,unique,mann co. supply crate key,
7821798,1345100405,WANT,unique,max's severed head,
7821798,1345100405,HAVE,unusual,tippler's tricorne,level 95
7821798,1345100405,HAVE,unusual,coupe d'isaster,level 48
7821798,1345100405,WANT,unusual,offers,
7821798,1345100405,WANT,unique,bill's hat,
7821797,1345100405,WANT,unique,backpack expander,
7821797,1345100405,HAVE,unique,refined metal,level 3
7635975,1345100405,HAVE,unusual,a rather festive tree,level 74
7635975,1345100405,HAVE,unusual,trophy belt,level 83
7635975,1345100405,HAVE,unusual,magnificent mongolian,level 20
7635975,1345100405,HAVE,unusual,professional's panama,level 69
7635975,1345100405,HAVE,unusual,big chief,level 91
7635975,1345100405,HAVE,unusual,capo's capper,level 93
7635975,1345100405,WANT,unique,offers,
7635975,1345100405,HAVE,unusual,nanobalaclava,level 10
7635975,1345100405,HAVE,unusual,engineer's cap,level 75
7821796,1345100405,WANT,unique,mann co. supply crate key,
7821796,1345100405,HAVE,unique,liquor locker,level 79
7821796,1345100405,WANT,unique,refined metal,
7821796,1345100405,HAVE,genuine,cross-comm express,level 1
7772744,1345100405,HAVE,unusual,big country,level 68
7772744,1345100405,WANT,unusual,offers,
7772744,1345100405,WANT,unusual,class token - spy,
7800216,1345100405,HAVE,strange,tribalman's shiv,level 5
7800216,1345100405,WANT,unique,reclaimed metal,
7800216,1345100405,HAVE,vintage,homewrecker,level 5
7800216,1345100405,HAVE,strange,bonesaw,level 1
7800216,1345100405,HAVE,strange,equalizer,level 10
7800216,1345100405,HAVE,strange,scotsman's skullcutter,level 5
7740964,1345100405,WANT,unique,reclaimed metal,
7740964,1345100405,WANT,unique,offers,
7740964,1345100405,HAVE,strange,equalizer,level 10
7740964,1345100405,HAVE,unique,frying pan,level 5
7740964,1345100405,HAVE,unique,coupe d'isaster,level 23
7740964,1345100405,HAVE,strange,rocket launcher,level 1
7740964,1345100405,WANT,unique,refined metal,
7740964,1345100405,HAVE,strange,scotsman's skullcutter,level 5
7740964,1345100405,HAVE,unique,strange part: revenge kills,level 1
7821795,1345100405,HAVE,unique,sight for sore eyes,level 59
7821795,1345100405,HAVE,unique,summer shades,level 10
7821795,1345100405,HAVE,vintage,bonk helm,level 96
7821795,1345100405,HAVE,unique,old guadalajara,level 19
7821795,1345100405,HAVE,unique,western wear,level 10
7821795,1345100405,WANT,unique,scrap metal,
7821795,1345100405,WANT,unique,mann co. supply crate key,
7821795,1345100405,HAVE,unique,outdoorsman,level 10
7821795,1345100405,WANT,unique,reclaimed metal,
7821795,1345100405,WANT,unique,refined metal,
7821795,1345100405,HAVE,vintage,fancy fedora,level 8
7821795,1345100405,HAVE,unique,flipped trilby,level 97
7759892,1345100405,WANT,unique,earbuds,
7759892,1345100405,WANT,unique,bill's hat,
7759892,1345100405,HAVE,unusual,el jefe,level 10
7821794,1345100405,WANT,genuine,mark of the saint,
7821794,1345100405,WANT,unique,ornament armament,
7821794,1345100405,WANT,unique,head warmer,
7821794,1345100405,WANT,vintage,fancy fedora,
7821794,1345100405,HAVE,unique,moonman backpack,level 15
7821794,1345100405,WANT,unusual,your eternal reward,
7821794,1345100405,WANT,vintage,brigade helm,
7821794,1345100405,WANT,unique,rogue's col roule,
7821794,1345100405,WANT,genuine,purity fist,
7808042,1345100405,HAVE,unique,frontier justice,level 5
7808042,1345100405,HAVE,unique,wrangler,level 5
7808042,1345100405,HAVE,unique,reserve shooter,level 10
7808042,1345100405,WANT,unique,offers,
7808042,1345100405,HAVE,unique,detonator,level 10
7808042,1345100405,HAVE,unique,battalion's backup,level 10
7808042,1345100405,HAVE,unique,blutsauger,level 5
7808042,1345100405,HAVE,unique,amputator,level 15
7808042,1345100405,HAVE,unique,kritzkrieg,level 8
7815064,1345100405,HAVE,genuine,pip-boy,level 10
7815064,1345100405,HAVE,unique,texas half-pants,level 87
7815064,1345100405,WANT,unique,festive minigun,
7815064,1345100405,HAVE,unique,frying pan,level 5
7815064,1345100405,HAVE,unique,strange part: kills while explosive jumping,level 1
7815064,1345100405,WANT,unique,mann co. supply crate key,
7815064,1345100405,WANT,unique,refined metal,
7815064,1345100405,HAVE,unique,bill's hat,level 10
7815064,1345100405,HAVE,unique,conscientious objector,level 25
7815064,1345100405,HAVE,unique,team captain,level 37
7821793,1345100405,HAVE,unique,mann co. supply crate key,level 5
7821793,1345100405,WANT,unique,max's severed head,
7821793,1345100405,WANT,unique,bill's hat,
7821578,1345100405,WANT,unique,scrap metal,
7821578,1345100405,HAVE,unique,desert marauder,"level 43, dirty"
7821578,1345100405,WANT,unique,reclaimed metal,
7821578,1345100405,HAVE,unique,strange part: revenge kills,level 1
7752442,1345100405,HAVE,unique,crocodile smile,level 20
7752442,1345100405,WANT,unique,reclaimed metal,
7752442,1345100405,WANT,unique,scrap metal,
7752442,1345100405,WANT,unique,mann co. supply crate key,
7752442,1345100405,WANT,unique,refined metal,
7752442,1345100405,HAVE,genuine,anger,level 10
7821792,1345100405,WANT,unique,mann co. supply crate key,
7821792,1345100405,HAVE,unique,tour of duty ticket,"level 1, dirty"
7820632,1345100405,WANT,unique,mann co. supply crate key,
7820632,1345100405,WANT,unique,secret saxton,
7820632,1345100405,WANT,unique,refined metal,
7820632,1345100405,HAVE,unique,fast learner,level 12
7820632,1345100405,HAVE,unique,last breath,level 13
7821791,1345100405,WANT,unique,offers,
7821791,1345100405,HAVE,unique,apparatchik's apparel,level 53
7821790,1345100405,WANT,unique,tour of duty ticket,
7821790,1345100405,HAVE,unique,refined metal,level 3
7816742,1345100405,WANT,unique,offers,
7816742,1345100405,HAVE,unique,planeswalker goggles,level 100
7816101,1345100405,HAVE,unusual,modest pile of hat,level 38
7816101,1345100405,HAVE,unusual,texas ten gallon,level 43
7816101,1345100405,HAVE,unusual,scotch bonnet,level 54
7816101,1345100405,HAVE,unusual,dragonborn helmet,level 10
7816101,1345100405,WANT,unique,earbuds,
7816101,1345100405,HAVE,unusual,batter's helmet,level 51
7816101,1345100405,WANT,unusual,offers,
7816101,1345100405,HAVE,unusual,swagman's swatter,level 10
7816101,1345100405,HAVE,unusual,furious fukaamigasa,level 17
7816101,1345100405,HAVE,unusual,bonk boy,level 22
7821789,1345100405,WANT,unique,strange part: allies extinguished,
7821789,1345100405,HAVE,unique,refined metal,level 3
7814059,1345100405,WANT,unique,private eye,
7814059,1345100405,WANT,unique,frenchman's beret,
7814059,1345100405,WANT,unique,pyro's beanie,
7814059,1345100405,WANT,unique,shooter's sola topi,
7814059,1345100405,WANT,unique,liquidator's lid,
7814059,1345100405,WANT,unique,demoman's fro,
7814059,1345100405,WANT,unique,nanobalaclava,
7814059,1345100405,WANT,unique,l'inspecteur,
7814059,1345100405,WANT,unique,bombing run,
7814059,1345100405,WANT,unique,geisha boy,
7814059,1345100405,WANT,unique,respectless rubber glove,
7814059,1345100405,WANT,unique,grimm hatte,
7814059,1345100405,WANT,unique,gym rat,
7814059,1345100405,WANT,unique,medic's mountain cap,
7814059,1345100405,WANT,unique,bloke's bucket hat,
7814059,1345100405,WANT,unique,big steel jaw of summer fun,
7814059,1345100405,WANT,unique,old guadalajara,
7814059,1345100405,WANT,unique,carouser's capotain,
7814059,1345100405,WANT,unique,hat with no name,
7814059,1345100405,WANT,unique,pugilist's protector,
7814059,1345100405,WANT,unique,magnificent mongolian,
7814059,1345100405,WANT,unique,scotsman's stove pipe,
7814059,1345100405,WANT,unique,football helmet,
7814059,1345100405,WANT,unique,exquisite rack,
7814059,1345100405,WANT,unique,helmet without a home,
7814059,1345100405,WANT,unique,professional's panama,
