3591367,1345186806,HAVE,unique,squad surplus voucher,level 1 (uncraftable)
3591367,1345186806,WANT,unique,tour of duty ticket,
3573916,1345186806,HAVE,genuine,genuine killer exclusive,level 10
3573916,1345186806,HAVE,unique,liquor locker,level 60 craft # 1757 style: front
3573916,1345186806,HAVE,unique,bill's hat,level 10 painted: an extraordinary abundance of tinge
3573916,1345186806,HAVE,unique,villain's veil,level 44 style: trained killer
3573916,1345186806,HAVE,unique,physician's procedure mask,level 86
3573916,1345186806,HAVE,unique,troublemaker's tossle cap,level 17 painted: radigan conagher brown style: older school
3573916,1345186806,HAVE,unique,magnificent mongolian,level 1 painted: color no. 216-190-216
3573916,1345186806,HAVE,unique,master's yellow belt,level 77 painted: a distinctive lack of hue
3573916,1345186806,WANT,unique,offers,
3573916,1345186806,WANT,unique,refined metal,
3563381,1345186806,HAVE,unusual,unusual chieftain's challenge,level 32 effect: bubbling
3563381,1345186806,WANT,unique,offers,
3563381,1345186806,WANT,unusual,unusual offers,
3549359,1345186806,HAVE,unique,big elfin deal,level 100 crafted by dewlush [music] craft # 7975
3549359,1345186806,WANT,unique,offers,
3549359,1345186806,WANT,unique,reclaimed metal,
3549359,1345186806,WANT,unique,refined metal,
3549359,1345186806,WANT,unique,scrap metal,
3445835,1345186806,HAVE,unique,mann co. supply crate key,level 5
3445835,1345186806,WANT,unique,real world money,
2622269,1345186806,HAVE,unique,hero's tail,level 84 painted: pink as hell craft # 3 style: pigmentation gained
2622269,1345186806,HAVE,unique,hero's tail,level 62 craft # 31 style: pigmentation lost
2622269,1345186806,HAVE,unique,mann co. supply crate key,level 5
2622269,1345186806,HAVE,unique,refined metal,level 3
2622269,1345186806,WANT,unique,hero's tail,
3593062,1345186806,HAVE,unique,alien swarm parasite,level 20
3593062,1345186806,WANT,unique,reclaimed metal,
3580832,1345186806,HAVE,strange,strange knife,"level 1 kills: 0 ""with one touch, the magic of friendship will kill your heart!"""
3580832,1345186806,HAVE,unique,milkman,"level 4 date received: apr  1, 2011 (01:57pm) bst gifted by =aog= shade (uncraftable)"
3580832,1345186806,HAVE,unique,texas ten gallon,level 13 (uncraftable)
3580832,1345186806,HAVE,unique,strange part: allies extinguished,level 1
3580832,1345186806,HAVE,haunted,haunted dr. gogglestache,level 62
3580832,1345186806,HAVE,unique,hermes,level 10 (uncraftable)
3580832,1345186806,HAVE,vintage,vintage pyrovision goggles,level 88
3580832,1345186806,HAVE,unique,texas ten gallon,"level 75 painted: a deep commitment to purple date received: dec 18, 2011 (04:44pm) gmt gifted by g??????13? (uncraftable)"
3580832,1345186806,WANT,unique,refined metal,
3574894,1345186806,HAVE,unusual,unusual larrikin robin,level 41 effect: circling tf logo
3574894,1345186806,HAVE,unusual,unusual janissary ketche,level 29 effect: steaming painted: indubitably green
3574894,1345186806,HAVE,unusual,unusual janissary ketche,level 40 effect: smoking painted: after eight
3574894,1345186806,HAVE,unusual,unusual hard counter,level 74 effect: smoking
3574894,1345186806,HAVE,unusual,unusual magnificent mongolian,"level 84 effect: sunbeams painted: peculiarly drab tincture ""how many sandviches would the hoovies hoard if the hoovy hordes got bored?"""
3574894,1345186806,HAVE,unusual,unusual hard counter,level 47 effect: orbiting fire
3574894,1345186806,HAVE,unusual,unusual geisha boy,level 25 effect: smoking
3574894,1345186806,HAVE,unusual,unusual janissary ketche,level 59 effect: green confetti
3574894,1345186806,WANT,vintage,vintage bill's hat,
3574894,1345186806,WANT,unique,bill's hat,
3574894,1345186806,WANT,unique,offers,
3574894,1345186806,WANT,unique,holiday headcase,
3574894,1345186806,WANT,unique,max's severed head,
3574894,1345186806,WANT,unique,earbuds,
3574894,1345186806,WANT,unique,mann co. supply crate key,
3570583,1345186806,HAVE,unique,fast learner,level 57 style: winter
3570583,1345186806,WANT,unique,mann co. supply crate key,
3570244,1345186806,HAVE,unique,refined metal,level 3
3570244,1345186806,HAVE,unique,mann co. supply crate key,level 5
3570244,1345186806,WANT,strange,strange your eternal reward,
3570244,1345186806,WANT,unique,strange part: headshot kills,
3570244,1345186806,WANT,strange,strange grenade launcher,
3570244,1345186806,WANT,unique,strange part: buildings destroyed,
3570244,1345186806,WANT,strange,strange ullapool caber,
3570244,1345186806,WANT,strange,strange degreaser,
3570244,1345186806,WANT,strange,strange minigun,
3570244,1345186806,WANT,strange,strange medi gun,
3568861,1345186806,HAVE,genuine,genuine dead cone,level 1
3568861,1345186806,HAVE,unique,glengarry bonnet,level 25 (uncraftable)
3568861,1345186806,HAVE,unique,reggaelator,level 58 painted: radigan conagher brown style: original
3568861,1345186806,HAVE,unique,officer's ushanka,level 19 (uncraftable)
3568861,1345186806,HAVE,unique,villain's veil,level 9 style: hired gun
3568861,1345186806,HAVE,unique,hat with no name,level 10 painted: the bitter taste of defeat and lime
3568861,1345186806,HAVE,unique,professional's panama,level 11 (uncraftable)
3568861,1345186806,HAVE,unique,glengarry bonnet,level 68 painted: noble hatter's violet (uncraftable)
3568861,1345186806,WANT,unique,offers,
3562042,1345186806,HAVE,unusual,unusual blighted beak,level 1 effect: nuts n' bolts painted: a mann's mint style: yersinia pestis
3562042,1345186806,HAVE,unusual,unusual blighted beak,level 80 effect: orbiting planets painted: australium gold style: yersinia pestis
3562042,1345186806,HAVE,unusual,unusual grimm hatte,level 27 effect: nuts n' bolts
3562042,1345186806,WANT,unique,earbuds,
3562042,1345186806,WANT,unusual,unusual offers,
3562042,1345186806,WANT,vintage,vintage real world money,
3492495,1345186806,HAVE,unusual,unusual big chief,level 72 effect: blizzardy storm
3492495,1345186806,HAVE,unusual,unusual heavy duty rag,level 73 effect: circling heart painted: pink as hell
3492495,1345186806,WANT,unique,earbuds,
3492495,1345186806,WANT,unusual,unusual offers,
3439722,1345186806,HAVE,unique,mann co. supply crate key,level 5
3439722,1345186806,WANT,unique,game from steam,
3407033,1345186806,HAVE,unique,refined metal,level 3
3407033,1345186806,HAVE,unique,mann co. supply crate key,level 5
3407033,1345186806,WANT,unique,teufort tooth kicker,
3407033,1345186806,WANT,unique,the essential accessories,
3407033,1345186806,WANT,unique,bill's hat,
3407033,1345186806,WANT,unique,fast learner,
3407033,1345186806,WANT,unique,kringle collection,
3407033,1345186806,WANT,unique,summer shades,
3407033,1345186806,WANT,unique,b.m.o.c.,
3407033,1345186806,WANT,unique,all-father,
3406553,1345186806,HAVE,unique,mann co. supply crate key,level 5
3406553,1345186806,WANT,unique,b.m.o.c.,
3367895,1345186806,HAVE,unique,earbuds,level 85
3367895,1345186806,HAVE,unique,earbuds,level 10
3367895,1345186806,HAVE,unique,earbuds,level 7
3367895,1345186806,HAVE,unique,earbuds,level 54
3367895,1345186806,HAVE,unique,earbuds,level 26
3367895,1345186806,HAVE,unique,earbuds,level 36
3367895,1345186806,HAVE,unique,earbuds,level 18
3367895,1345186806,HAVE,unique,earbuds,level 40
3367895,1345186806,WANT,unusual,unusual class token - soldier,
3367895,1345186806,WANT,unusual,unusual class token - sniper,
3367895,1345186806,WANT,unusual,unusual offers,
3367895,1345186806,WANT,unusual,unusual class token - pyro,
3367895,1345186806,WANT,unusual,unusual class token - scout,
3367895,1345186806,WANT,unusual,unusual class token - medic,
3367895,1345186806,WANT,unusual,unusual class token - demoman,
3367895,1345186806,WANT,unusual,unusual class token - spy,
3308010,1345186806,HAVE,normal,wyrm pauldron of uldorak,level 1
3308010,1345186806,HAVE,normal,creeper's cruel hook,level 1
3308010,1345186806,HAVE,normal,sigil of the radiant crusader,level 1
3308010,1345186806,WANT,normal,cape of the flameguard,
3297576,1345186806,HAVE,unique,mann co. supply crate key,level 5
3297576,1345186806,WANT,strange,strange mantreads,
3297576,1345186806,WANT,strange,strange scattergun,
3297576,1345186806,WANT,strange,strange grenade launcher,
3297576,1345186806,WANT,strange,strange widowmaker,
3297576,1345186806,WANT,strange,strange ullapool caber,
3297576,1345186806,WANT,strange,strange minigun,
3297576,1345186806,WANT,strange,strange holy mackerel,
3594957,1345186834,HAVE,genuine,genuine professor's pineapple,"level 1 painted: color no. 216-190-216 ""these little guys are already more mann-ly than you."""
3594957,1345186834,HAVE,unique,waterlogged lab coat,level 5
3594957,1345186834,HAVE,unique,reclaimed metal,level 2
3594957,1345186834,HAVE,unique,flamboyant flamenco,level 10 painted: aged moustache grey
3594957,1345186834,HAVE,unique,balaclavas are forever,level 5
3594957,1345186834,HAVE,unique,mann co. supply crate key,level 5
3594957,1345186834,WANT,unique,battery bandolier,
3594957,1345186834,WANT,unique,tin-1000,
3594957,1345186834,WANT,unique,tin pot,
3594957,1345186834,WANT,unique,bolted bushman,
3594957,1345186834,WANT,unique,botkiller rocket launcher,
3594957,1345186834,WANT,unique,botkiller scattergun,
3594957,1345186834,WANT,unique,soldier's stogie,
3594957,1345186834,WANT,unique,botkiller minigun,
3593709,1345186834,HAVE,unique,refined metal,level 3
3593709,1345186834,HAVE,unique,mann co. supply crate key,level 5
3593709,1345186834,WANT,unique,taunt: the meet the medic,
