3529994,1344927606,HAVE,genuine,genuine atomic accolade,level 1
3529994,1344927606,HAVE,genuine,genuine nanobalaclava,level 10
3529994,1344927606,HAVE,unique,backwards ballcap,level 10 style: i can't hear you
3529994,1344927606,HAVE,unique,last breath,level 13 craft # 3668
3529994,1344927606,HAVE,unique,fruit shoot,level 48 craft # 3651 style: deadly
3529994,1344927606,HAVE,genuine,genuine diamondback,level 5
3529994,1344927606,HAVE,unique,birdcage,level 10 crafted by knibbels craft # 8837
3529994,1344927606,HAVE,unique,taunt: the schadenfreude,level 5
3529994,1344927606,WANT,unique,offers,
3529994,1344927606,WANT,unique,refined metal,
3529994,1344927606,WANT,unique,mann co. supply crate key,
3529994,1344927606,WANT,unique,real world money,
3507684,1344927606,HAVE,unique,refined metal,level 3
3507684,1344927606,HAVE,unique,scrap metal,level 1
3507684,1344927606,WANT,unique,offers,
3507684,1344927606,WANT,unique,craft hat,
3503951,1344927606,HAVE,unusual,unusual dr's dapper topper,level 84 effect: circling tf logo painted: mann co. orange
3503951,1344927606,HAVE,unusual,unusual gentleman's gatsby,level 37 effect: green confetti painted: a distinctive lack of hue
3503951,1344927606,WANT,unique,earbuds,
3503951,1344927606,WANT,unique,mann co. supply crate key,
3503951,1344927606,WANT,unusual,unusual offers,
3503951,1344927606,WANT,unique,bill's hat,
3492001,1344927606,HAVE,unique,dashin' hashshashin,level 10 craft # 1987
3492001,1344927606,HAVE,unique,familiar fez,level 100
3492001,1344927606,HAVE,unique,head warmer,level 61 painted: radigan conagher brown
3492001,1344927606,HAVE,unique,hat with no name,level 10
3492001,1344927606,HAVE,unique,noh mercy,level 55 crafted by [bwb?]-marinol-4ronpaul
3492001,1344927606,HAVE,unique,taunt: the schadenfreude,level 5
3492001,1344927606,WANT,unique,refined metal,
3492001,1344927606,WANT,unique,mann co. supply crate key,
3492001,1344927606,WANT,unique,game from steam,
3463634,1344927606,HAVE,unusual,unusual familiar fez,level 41 effect: circling tf logo
3463634,1344927606,HAVE,unusual,unusual hotrod,level 58 effect: circling tf logo
3463634,1344927606,HAVE,unusual,unusual prince tavish's crown,level 48 effect: circling tf logo
3463634,1344927606,HAVE,unusual,unusual tyrant's helm,level 49 effect: circling tf logo
3463634,1344927606,HAVE,unusual,unusual connoisseur's cap,level 4 effect: circling tf logo
3463634,1344927606,WANT,unique,earbuds,
3463634,1344927606,WANT,unusual,unusual offers,
3443293,1344927606,HAVE,unique,apparition's aspect,level 13 crafted by godfather ferrando craft # 5757
3443293,1344927606,HAVE,strange,strange flare gun,level 10 kills: 0
3443293,1344927606,HAVE,strange,strange axtinguisher,level 10 kills: 50
3443293,1344927606,HAVE,unique,bubble pipe,level 96 craft # 8499
3443293,1344927606,HAVE,strange,strange degreaser,level 10 kills: 109
3443293,1344927606,HAVE,unique,dr. grordbort's copper crest,level 15 (uncraftable)
3443293,1344927606,WANT,unique,offers,
3443293,1344927606,WANT,unique,refined metal,
3443293,1344927606,WANT,unique,mann co. supply crate key,
3443293,1344927606,WANT,unique,bill's hat,
3436874,1344927606,HAVE,unusual,unusual scotsman's stove pipe,level 63 effect: burning flames painted: an extraordinary abundance of tinge style: tasteful and refined
3436874,1344927606,WANT,unique,earbuds,
3436874,1344927606,WANT,unique,mann co. supply crate key,
3436874,1344927606,WANT,unusual,unusual offers,
3436874,1344927606,WANT,unique,max's severed head,
3429574,1344927606,HAVE,unusual,unusual modest pile of hat,level 86 effect: haunted ghosts
3429574,1344927606,WANT,unique,earbuds,
3429574,1344927606,WANT,unusual,unusual offers,
3429574,1344927606,WANT,unique,bill's hat,
3424992,1344927606,HAVE,vintage,vintage bonk! atomic punch,level 5
3424992,1344927606,HAVE,genuine,genuine cross-comm express,level 1
3424992,1344927606,HAVE,vintage,vintage force-a-nature,level 10
3424992,1344927606,HAVE,unique,festive scattergun,level 1
3424992,1344927606,HAVE,vintage,vintage sandman,level 15
3424992,1344927606,WANT,unique,refined metal,
3424992,1344927606,WANT,unique,mann co. supply crate key,
3416317,1344927606,HAVE,unique,name tag,level 1
3416317,1344927606,HAVE,unique,dueling mini-game,level 5 ( 5 uses)
3416317,1344927606,WANT,unique,reclaimed metal,
3416317,1344927606,WANT,unique,refined metal,
3412748,1344927606,HAVE,unique,cleaner's carbine,level 1
3412748,1344927606,HAVE,unique,baby face's blaster,level 10 crafted by shane0137 craft # 12010
3412748,1344927606,HAVE,unique,beggar's bazooka,level 51
3412748,1344927606,HAVE,unique,pretty boy's pocket pistol,level 10 crafted by shane0137 craft # 10706
3412748,1344927606,HAVE,unique,hitman's heatmaker,level 1 crafted by shane0137
3412748,1344927606,HAVE,unique,scorch shot,level 10 crafted by shane0137 craft # 29958
3412748,1344927606,WANT,unique,reclaimed metal,
3400688,1344927606,HAVE,unique,ebenezer,level 30
3400688,1344927606,HAVE,unique,holiday headcase,level 100
3400688,1344927606,HAVE,unique,b.m.o.c.,level 30
3400688,1344927606,WANT,unique,hat of undeniable wealth and respect,
3400688,1344927606,WANT,unique,bill's hat,
3400688,1344927606,WANT,unique,offers,
3400688,1344927606,WANT,unique,fireproof secret diary,
